Num of reads real,Coverage percentage,Num of mice,Num of samples,Samples-mice ratio,Score,Num of reads
221268125,110,8,156,19.5,0.914741491,221.268125
221268125,110,8,156,19.5,0.984234997,221.268125
221369860,80,7,215,30.71428571,0.924642653,221.36986
221369860,80,7,215,30.71428571,0.981889511,221.36986
221506108,130,4,139,34.75,0.880421046,221.506108
221507129,70,4,228,57,0.879244017,221.507129
221522742,90,7,185,26.42857143,0.920487425,221.522742
221701396,100,7,171,24.42857143,0.899170738,221.701396
221701396,100,7,171,24.42857143,0.977311857,221.701396
221726898,70,8,234,29.25,0.919183557,221.726898
221767093,120,3,142,47.33333333,0.863274104,221.767093
221874218,90,5,200,40,0.93315683,221.874218
221933397,110,5,146,29.2,0.878951393,221.933397
222004389,140,2,117,58.5,0.904326753,222.004389
222086237,140,5,125,25,0.90809422,222.086237
222444997,80,8,212,26.5,0.925002484,222.444997
222444997,80,8,212,26.5,0.984732556,222.444997
222800581,50,8,334,41.75,0.939984974,222.800581
222841392,100,4,168,42,0.920853017,222.841392
222904008,120,4,143,35.75,0.928520447,222.904008
223033584,80,6,202,33.66666667,0.862768021,223.033584
223056436,80,7,217,31,0.942027746,223.056436
223139380,40,6,388,64.66666667,0.963503281,223.13938
223277672,120,4,153,38.25,0.941388828,223.277672
223344276,90,6,185,30.83333333,0.909997073,223.344276
223384009,70,8,247,30.875,0.938349863,223.384009
223436036,120,4,132,33,0.892993973,223.436036
223492953,110,4,151,37.75,0.918646503,223.492953
223521364,100,6,173,28.83333333,0.921536251,223.521364
223521364,100,6,173,28.83333333,0.984679713,223.521364
223523239,110,2,132,66,0.868336596,223.523239
223609935,100,5,181,36.2,0.875465874,223.609935
223716846,70,6,243,40.5,0.927334871,223.716846
223727014,60,7,280,40,0.958392546,223.727014
223991376,70,7,244,34.85714286,0.852312016,223.991376
224014960,130,4,137,34.25,0.933870224,224.01496
224032727,70,8,244,30.5,0.939781545,224.032727
224090140,140,4,109,27.25,0.875471145,224.09014
224222719,110,4,160,40,0.961758521,224.222719
224284571,80,9,215,23.88888889,0.899919712,224.284571
224375868,80,4,208,52,0.936561685,224.375868
224496092,80,8,221,27.625,0.945215687,224.496092
224602748,50,7,344,49.14285714,0.97198345,224.602748
224720259,110,3,148,49.33333333,0.877840126,224.720259
224758592,110,4,155,38.75,0.897673257,224.758592
224959932,100,5,180,36,0.947392053,224.959932
224998852,130,5,121,24.2,0.874583741,224.998852
225035946,60,9,287,31.88888889,0.946249359,225.035946
225133645,110,5,150,30,0.929344181,225.133645
225158918,50,7,330,47.14285714,0.962000426,225.158918
225271959,90,6,182,30.33333333,0.853643761,225.271959
225293884,80,4,194,48.5,0.760577313,225.293884
225488540,120,4,142,35.5,0.896391427,225.48854
225544833,60,8,282,35.25,0.938453807,225.544833
225559955,40,9,415,46.11111111,0.973037768,225.559955
225740160,90,5,183,36.6,0.853138518,225.74016
225765065,100,4,172,43,0.94353775,225.765065
225816456,50,9,335,37.22222222,0.952170329,225.816456
225960691,90,6,191,31.83333333,0.900602876,225.960691
225969480,50,9,341,37.88888889,0.963495679,225.96948
226008326,50,7,329,47,0.943889,226.008326
226021347,110,5,158,31.6,0.905406523,226.021347
226021347,110,5,158,31.6,0.983909764,226.021347
226422880,110,4,157,39.25,0.92365085,226.42288
226432624,110,6,156,26,0.927902215,226.432624
226636699,60,8,281,35.125,0.937718847,226.636699
226719381,60,7,270,38.57142857,0.939388013,226.719381
226762860,100,4,163,40.75,0.772901941,226.76286
226763717,100,3,179,59.66666667,0.89429497,226.763717
226944195,60,9,287,31.88888889,0.953241436,226.944195
227027504,110,5,147,29.4,0.916205085,227.027504
227027504,110,5,147,29.4,0.983377157,227.027504
227052367,120,3,128,42.66666667,0.849128765,227.052367
227421977,110,7,163,23.28571429,0.896197969,227.421977
227484066,100,6,167,27.83333333,0.877419261,227.484066
227535428,130,2,113,56.5,0.808326864,227.535428
227597946,80,8,214,26.75,0.91350001,227.597946
227867874,90,6,187,31.16666667,0.885610409,227.867874
228039839,100,7,182,26,0.916373828,228.039839
228204664,80,7,207,29.57142857,0.870429254,228.204664
228212420,70,7,242,34.57142857,0.895029273,228.21242
228232461,80,5,218,43.6,0.963571513,228.232461
228241042,50,7,327,46.71428571,0.963794936,228.241042
228247707,140,4,131,32.75,0.943699479,228.247707
229122058,120,5,155,31,0.924604217,229.122058
229180092,110,5,163,32.6,0.920607991,229.180092
229306119,70,6,244,40.66666667,0.926247912,229.306119
229368577,70,5,232,46.4,0.85920021,229.368577
229961642,60,6,292,48.66666667,0.948837085,229.961642
230075964,120,7,150,21.42857143,0.874837019,230.075964
230377119,140,5,136,27.2,0.932084457,230.377119
230414694,120,2,125,62.5,0.809023376,230.414694
230486251,60,8,301,37.625,0.970363806,230.486251
230496140,80,7,214,30.57142857,0.922497954,230.49614
230496140,80,7,214,30.57142857,0.981673128,230.49614
230606641,130,6,144,24,0.927481414,230.606641
230619125,100,4,178,44.5,0.94099848,230.619125
230619125,100,4,178,44.5,0.983855266,230.619125
230821423,80,4,217,54.25,0.958904065,230.821423
230969178,70,6,253,42.16666667,0.94958033,230.969178
230991494,40,8,423,52.875,0.963294017,230.991494
231433688,130,3,116,38.66666667,0.832019831,231.433688
231434280,90,4,194,48.5,0.936552891,231.43428
231479138,110,3,162,54,0.929993851,231.479138
231654281,50,6,328,54.66666667,0.945260456,231.654281
231712548,130,3,145,48.33333333,0.927626933,231.712548
231848968,60,7,282,40.28571429,0.906268893,231.848968
231992000,130,5,141,28.2,0.889138742,231.992
231992000,130,5,141,28.2,0.983562002,231.992
232005144,70,9,255,28.33333333,0.944376882,232.005144
232086155,70,9,251,27.88888889,0.933063205,232.086155
232203424,100,5,180,36,0.928201716,232.203424
232236134,50,6,341,56.83333333,0.965238721,232.236134
232249214,90,6,198,33,0.915830216,232.249214
232391890,80,9,223,24.77777778,0.928115122,232.39189
232741084,120,6,150,25,0.900774841,232.741084
232741084,120,6,150,25,0.986379918,232.741084
232777794,90,5,178,35.6,0.850649708,232.777794
233344435,140,6,140,23.33333333,0.932503572,233.344435
233440534,80,6,227,37.83333333,0.964396489,233.440534
233440534,80,6,227,37.83333333,0.990268473,233.440534
233464097,100,9,179,19.88888889,0.905939957,233.464097
233464097,100,9,179,19.88888889,0.9811754,233.464097
233584536,70,7,254,36.28571429,0.938095895,233.584536
233643096,60,5,262,52.4,0.908619416,233.643096
233669813,100,3,175,58.33333333,0.939008068,233.669813
233674313,80,5,213,42.6,0.910365632,233.674313
233897428,100,6,177,29.5,0.889222922,233.897428
234055451,40,7,423,60.42857143,0.957680432,234.055451
234185925,110,6,163,27.16666667,0.876354871,234.185925
234203104,130,7,137,19.57142857,0.897509702,234.203104
234203104,130,7,137,19.57142857,0.979862032,234.203104
234532624,130,6,135,22.5,0.887165896,234.532624
234780444,100,6,186,31,0.924988804,234.780444
234823161,60,9,300,33.33333333,0.963004319,234.823161
234823161,60,9,300,33.33333333,0.990703273,234.823161
234944992,70,8,247,30.875,0.910902167,234.944992
235137848,40,9,440,48.88888889,0.980589773,235.137848
235168259,100,8,185,23.125,0.88292443,235.168259
235335622,50,9,351,39,0.970146721,235.335622
235409354,100,8,183,22.875,0.904194202,235.409354
235569961,120,4,151,37.75,0.89361834,235.569961
235758909,70,4,239,59.75,0.908034013,235.758909
235763194,110,3,160,53.33333333,0.905670002,235.763194
235995102,60,7,299,42.71428571,0.927762194,235.995102
236040468,140,6,131,21.83333333,0.919102939,236.040468
236040468,140,6,131,21.83333333,0.985477329,236.040468
236136467,100,5,182,36.4,0.920117734,236.136467
236154259,130,5,134,26.8,0.889860679,236.154259
236301598,140,3,129,43,0.928399498,236.301598
236390907,70,6,247,41.16666667,0.921934633,236.390907
236435832,120,3,135,45,0.874360714,236.435832
236442094,40,9,431,47.88888889,0.970859765,236.442094
236574816,60,7,286,40.85714286,0.93710129,236.574816
236820441,60,6,282,47,0.853680661,236.820441
237459861,60,9,287,31.88888889,0.936167256,237.459861
237464895,120,3,148,49.33333333,0.876990487,237.464895
237648733,100,3,160,53.33333333,0.812146263,237.648733
237779022,50,9,360,40,0.975604625,237.779022
238047027,60,8,302,37.75,0.957514694,238.047027
238270969,60,5,302,60.4,0.929275485,238.270969
238400350,110,8,164,20.5,0.903533171,238.40035
238400350,110,8,164,20.5,0.97690201,238.40035
238427680,110,5,166,33.2,0.862495477,238.42768
238445804,80,7,221,31.57142857,0.925397071,238.445804
238545039,140,4,139,34.75,0.869634368,238.545039
238734708,70,7,246,35.14285714,0.884380646,238.734708
238792196,90,6,207,34.5,0.940265465,238.792196
238899680,130,4,138,34.5,0.906699444,238.89968
238906429,120,2,144,72,0.903645654,238.906429
238983359,70,7,246,35.14285714,0.945086702,238.983359
239190911,100,7,192,27.42857143,0.939366512,239.190911
239226171,90,5,201,40.2,0.932619349,239.226171
239511753,60,8,307,38.375,0.96653567,239.511753
239639194,80,5,224,44.8,0.921721063,239.639194
239712856,70,5,273,54.6,0.958328267,239.712856
240247684,130,3,142,47.33333333,0.892764964,240.247684
240262811,100,9,191,21.22222222,0.928844602,240.262811
240816148,70,8,268,33.5,0.959009145,240.816148
241246879,140,4,137,34.25,0.934244149,241.246879
241343436,120,7,158,22.57142857,0.926857352,241.343436
241343436,120,7,158,22.57142857,0.983837027,241.343436
241383409,120,8,156,19.5,0.916297446,241.383409
241383409,120,8,156,19.5,0.98416311,241.383409
241461607,60,8,295,36.875,0.926243987,241.461607
241479342,130,4,143,35.75,0.918971949,241.479342
241666414,60,9,300,33.33333333,0.934446934,241.666414
241702032,50,9,349,38.77777778,0.957329858,241.702032
241741853,70,6,260,43.33333333,0.961130916,241.741853
241860080,90,6,220,36.66666667,0.956852457,241.86008
241884145,130,4,153,38.25,0.941487803,241.884145
242040666,100,4,175,43.75,0.890153259,242.040666
242055706,130,4,132,33,0.905115242,242.055706
242109160,120,5,146,29.2,0.896342375,242.10916
242175589,100,5,189,37.8,0.934014461,242.175589
242306455,140,5,121,24.2,0.887310232,242.306455
242398614,70,9,265,29.44444444,0.928384434,242.398614
242536430,60,9,303,33.66666667,0.962284249,242.53643
242660748,60,7,292,41.71428571,0.93627888,242.660748
242997634,50,8,361,45.125,0.963040664,242.997634
243114342,40,9,450,50,0.97922631,243.114342
243168313,110,8,167,20.875,0.915058621,243.168313
243241367,60,8,318,39.75,0.965401426,243.241367
243370179,90,5,211,42.2,0.935555127,243.370179
243477492,70,6,250,41.66666667,0.937529306,243.477492
243571828,50,7,373,53.28571429,0.974825919,243.571828
243702284,70,5,273,54.6,0.942852026,243.702284
243726769,70,8,269,33.625,0.958251709,243.726769
243810494,120,4,151,37.75,0.908230943,243.810494
243843534,120,2,132,66,0.860285705,243.843534
243871535,110,7,171,24.42857143,0.916760663,243.871535
243871535,110,7,171,24.42857143,0.984072944,243.871535
243877520,90,9,209,23.22222222,0.947039229,243.87752
243877520,90,9,209,23.22222222,0.987543858,243.87752
243914769,80,6,241,40.16666667,0.933150887,243.914769
244092303,70,9,269,29.88888889,0.954710507,244.092303
244092303,70,9,269,29.88888889,0.990374971,244.092303
244279252,130,4,142,35.5,0.899029897,244.279252
244367026,70,6,274,45.66666667,0.954466174,244.367026
244589425,80,5,222,44.4,0.825116176,244.589425
244606603,120,4,160,40,0.970423188,244.606603
244827409,80,9,227,25.22222222,0.92617578,244.827409
245038154,140,2,113,56.5,0.781245439,245.038154
245125531,110,4,168,42,0.92241655,245.125531
245149374,120,3,148,49.33333333,0.87039542,245.149374
245191191,120,4,155,38.75,0.90103844,245.191191
245600340,120,5,150,30,0.92752274,245.60034
245873500,110,6,173,28.83333333,0.929817374,245.8735
245873500,110,6,173,28.83333333,0.987512834,245.8735
245920375,40,8,452,56.5,0.979751927,245.920375
245941732,70,8,276,34.5,0.963928898,245.941732
245941732,70,8,276,34.5,0.99050707,245.941732
245970928,110,5,181,36.2,0.878295813,245.970928
245973397,130,3,128,42.66666667,0.847407914,245.973397
246136380,100,7,185,26.42857143,0.929756418,246.13638
246139198,80,7,243,34.71428571,0.951735757,246.139198
246289974,90,8,207,25.875,0.91666361,246.289974
246289974,90,8,207,25.875,0.981732339,246.289974
246316168,60,9,307,34.11111111,0.950009556,246.316168
246326222,70,9,263,29.22222222,0.935757126,246.326222
246432158,80,4,213,53.25,0.898608754,246.432158
246526909,100,5,200,40,0.944484421,246.526909
246568742,120,5,158,31.6,0.906555304,246.568742
246568742,120,5,158,31.6,0.983909782,246.568742
246711084,80,5,222,44.4,0.885490881,246.711084
246849231,90,5,206,41.2,0.87279086,246.849231
247006778,120,4,157,39.25,0.927349911,247.006778
247017408,120,6,156,26,0.928803329,247.017408
247455925,110,5,180,36,0.948479767,247.455925
247666368,120,5,147,29.4,0.921778354,247.666368
247666368,120,5,147,29.4,0.983543642,247.666368
247935058,80,7,228,32.57142857,0.93465932,247.935058
248065674,80,5,241,48.2,0.950683913,248.065674
248096702,120,7,163,23.28571429,0.88785244,248.096702
248160307,100,6,185,30.83333333,0.909377348,248.160307
248174801,70,8,276,34.5,0.955259837,248.174801
248215563,130,5,155,31,0.935148784,248.215563
248224795,90,5,219,43.8,0.930509531,248.224795
248341571,110,4,172,43,0.943538056,248.341571
248345613,140,6,144,24,0.927878559,248.345613
248523976,80,9,239,26.55555556,0.954976269,248.523976
248523976,80,9,239,26.55555556,0.990335132,248.523976
248570764,50,9,363,40.33333333,0.952191604,248.570764
248794150,70,8,257,32.125,0.935145361,248.79415
249041092,90,7,215,30.71428571,0.935819732,249.041092
249041092,90,7,215,30.71428571,0.985116522,249.041092
249236279,140,3,116,38.66666667,0.840801333,249.236279
249248961,130,7,150,21.42857143,0.897663726,249.248961
249439146,110,4,163,40.75,0.825977806,249.439146
249440088,110,3,179,59.66666667,0.892892587,249.440088
249457558,40,8,452,56.5,0.971400722,249.457558
249467076,60,9,320,35.55555556,0.973667104,249.467076
249513562,60,6,300,50,0.921209263,249.513562
249536590,140,3,145,48.33333333,0.908601772,249.53659
249567700,80,6,225,37.5,0.890177793,249.5677
249615918,130,2,125,62.5,0.817186488,249.615918
249707618,60,6,302,50.33333333,0.947771689,249.707618
249837538,140,5,141,28.2,0.878584119,249.837538
249837538,140,5,141,28.2,0.980381792,249.837538
250014646,120,5,163,32.6,0.900694549,250.014646
250207387,80,7,229,32.71428571,0.911778788,250.207387
250232472,110,6,167,27.83333333,0.878780436,250.232472
250250622,90,8,212,26.5,0.92700012,250.250622
250250622,90,8,212,26.5,0.984697326,250.250622
250302177,100,6,182,30.33333333,0.857900715,250.302177
250705696,70,6,274,45.66666667,0.939012222,250.705696
250806531,60,8,314,39.25,0.947542072,250.806531
250807567,80,7,223,31.85714286,0.893747533,250.807567
250822400,100,5,183,36.6,0.875774176,250.8224
250843822,110,7,182,26,0.918071244,250.843822
250912782,90,6,202,33.66666667,0.864689655,250.912782
250938491,90,7,217,31,0.940892012,250.938491
251001967,50,9,380,42.22222222,0.979258397,251.001967
251067435,100,6,191,31.83333333,0.925900456,251.067435
251412908,50,8,366,45.75,0.959359368,251.412908
251946136,80,6,222,37,0.905188696,251.946136
252136175,130,6,150,25,0.900921234,252.136175
252136175,130,6,150,25,0.986608154,252.136175
252217654,60,8,307,38.375,0.952817232,252.217654
252218727,140,7,137,19.57142857,0.901658371,252.218727
252218727,140,7,137,19.57142857,0.980257849,252.218727
252320142,90,9,215,23.88888889,0.912889917,252.320142
252422852,90,4,208,52,0.944746702,252.422852
252431704,50,8,370,46.25,0.940399718,252.431704
252522696,120,3,162,54,0.921056214,252.522696
252558104,90,8,221,27.625,0.951505505,252.558104
252573595,140,6,135,22.5,0.91015833,252.573595
253012576,60,7,317,45.28571429,0.957189438,253.012576
253151004,80,4,228,57,0.878102634,253.151004
253186527,100,6,187,31.16666667,0.895712683,253.186527
253308712,70,5,277,55.4,0.964705732,253.308712
253402169,80,8,234,29.25,0.927709856,253.402169
253455620,90,4,194,48.5,0.799567682,253.45562
253681037,110,4,178,44.5,0.943576501,253.681037
253681037,110,4,178,44.5,0.983928006,253.681037
254082705,70,7,269,38.42857143,0.953101763,254.082705
254105590,70,8,269,33.625,0.938207609,254.10559
254319972,140,5,134,26.8,0.901386883,254.319972
254618547,60,6,299,49.83333333,0.945768364,254.618547
255200791,130,4,151,37.75,0.89794877,255.200791
255296011,80,8,247,30.875,0.938219525,255.296011
255423766,110,5,180,36,0.92694596,255.423766
255475555,120,6,163,27.16666667,0.866550889,255.475555
255676396,80,6,243,40.5,0.94103509,255.676396
255990144,80,7,244,34.85714286,0.862384445,255.990144
256037402,80,8,244,30.5,0.928065892,256.037402
256047689,90,8,214,26.75,0.91619557,256.047689
256138818,130,3,135,45,0.896999105,256.138818
256406263,60,9,311,34.55555556,0.940374742,256.406263
256708394,60,9,323,35.88888889,0.965150989,256.708394
256730247,90,7,207,29.57142857,0.882811211,256.730247
256761519,90,5,218,43.6,0.963444487,256.761519
256810506,110,9,179,19.88888889,0.92299538,256.810506
256810506,110,9,179,19.88888889,0.984395999,256.810506
257036794,110,3,175,58.33333333,0.931958348,257.036794
257149200,100,4,194,48.5,0.934663509,257.1492
257196212,120,3,160,53.33333333,0.895614917,257.196212
